sample,solar_capex,wind_capex,battery_capex,diesel_opex,total_cost,solar_mw,solar_mwh,wind_mw,wind_mwh,diesel_mw,diesel_mwh,battery_mw,battery_discharge_mwh
80,860120.1190412149,1058204.083971306,788729.0957593933,292.80949639292515,42724.08071228547,0.3618207931849198,356.08658349465856,0.04926132155034197,45.08347935142382,0.015422114733380591,14.343185175467678,0.13209023901235742,129.7123709998607
81,581432.7165552409,967147.8160913081,760765.5274363717,249.40915071597328,33994.52956628483,0.40354594599685634,373.1443163131619,0.037059289048420374,33.7218085972114,0.01340171255974201,9.604180648963421,0.13453771232356326,138.5712882086039
82,853315.8584185865,952617.0591733392,812973.6775764301,208.5007385514985,41075.73954336935,0.32453084468054477,341.50001815336555,0.054227604773908845,50.47600413320775,0.01747752619610597,22.678374310514492,0.12986100763680725,121.76248986573543
83,576036.7857686034,994870.2843482657,792502.2171728399,284.16690977092463,34712.547542544096,0.4100640427553716,375.3593349902027,0.0355177525849275,32.29019346127157,0.013074092157638138,8.947482566628254,0.1349192865018894,139.74412591666646
84,702027.3722167191,988699.8070493281,639836.3748965717,266.3123568727811,35751.64522653576,0.38137681616219843,362.48146528703006,0.046710849351158455,42.36640185690691,0.014367455582070011,11.031401390397445,0.1332341646906394,133.10040702845453
85,605118.8696852875,1128774.317025019,729945.8747371426,231.82403018114405,34418.96222379436,0.4019199751444856,377.46507949745734,0.029105507008927244,26.787476199083716,0.014140703323214251,12.430798425468897,0.1340771039314733,140.54335310924586
86,620470.449341851,1066834.9924521903,533176.2325020942,294.85059952211543,32334.52197542547,0.41025823657480043,375.50274096922135,0.03534835091516054,32.14222175935426,0.013068491907613371,8.96006527631016,0.134930815810356,139.81833443535254
87,858020.8324975499,1084869.9495160508,367383.4246030781,262.86654498013814,36025.262856955305,0.35580772338711686,355.20830617636295,0.049987061031635534,46.0026507662872,0.015258632409500145,14.306620415113237,0.13935274069517076,129.7524451119892
88,501367.72168485954,998758.8965358563,507627.41454737843,205.44016520116395,27473.443151797164,0.4129000415142731,380.60243535829164,0.02764252150569266,25.366357560755404,0.013710805913811875,10.901597706718066,0.13455820583348888,142.27463972092872
89,866571.814949155,963476.8493074845,701960.7238031949,276.7089872803169,41006.48423332419,0.35266352841861687,348.41492283615605,0.05840515402245783,52.55912823179316,0.01565104060983559,14.121500037945054,0.1315412789993784,125.84599698571397
90,835554.9286079949,875200.1495372569,885187.1832322065,225.47897571127055,41751.289503757864,0.3262538947380756,336.74751267938467,0.06471169889591973,58.27329417828829,0.01838557136571916,19.37499920626958,0.12858601917292364,119.36886980251981
91,601145.4350244227,1191259.6782384638,415505.8259200101,278.17260209692427,30126.535862288507,0.4124525988353378,377.9535097271335,0.03276367732598248,29.868185201258925,0.012859812228192753,8.934071650150106,0.13767784882111292,141.2136325145861
92,654565.5413206513,1124417.5557112582,347373.5061777366,245.43704765834423,30121.007617555744,0.40146738935861753,379.3376982896947,0.02887293751601757,26.700280231852062,0.013142178581081703,10.83514436340796,0.14464888832074133,142.29993063291397
93,832900.6139520975,1121694.5516307794,441630.12756740185,203.2226145754319,35614.93349228508,0.34202448456677936,352.35706241612,0.04530773189189012,42.21503633020247,0.01671173673977401,20.664658837197436,0.13093899264400982,127.15306207347896
94,802440.3121448071,889245.088501662,678174.5539254933,243.94924646889953,38273.779215623894,0.346340369019037,345.82297710459034,0.059849051021372515,53.887267357506296,0.01597257775435865,15.236486036017064,0.1311692054598933,124.4684523854881
95,840600.759538678,1152067.102421362,317300.4550294704,298.4364616285997,35400.19818893687,0.37548404536059793,364.9122607289519,0.04415888723070403,40.68890610303711,0.013682018763662266,10.516442487322905,0.15025019909748166,135.30658711504086
96,674115.0741628932,1342295.2607935925,850320.3348832328,220.3574599790535,38442.784431391796,0.39130533031028436,376.490882823628,0.02623341693288437,24.324320606362047,0.01506571768516349,15.779227851276914,0.13325261272218555,139.7202468141631
97,736663.4196775686,1055706.7558636575,826560.9924092325,230.35060052447972,39195.334139006925,0.36238812248605107,358.64826714910623,0.04501113018851913,41.51967436408731,0.015531704101244072,15.469455395274995,0.13212940634215775,130.8615440300551
98,560153.4474155144,1286520.2499651157,481345.80044250685,288.9600826347573,30217.285949226247,0.4303866021357907,385.17061592084355,0.02521406791828643,22.99590431947172,0.01297170166921151,8.966299852122178,0.13601473879105308,144.7037945278184
99,683646.6720906897,1160498.6476580668,536101.9822449285,272.4537291118109,34237.08363933443,0.403979775060879,373.70740833432853,0.036290671741034314,33.05306980515212,0.013402348746032501,9.740054314485135,0.1345639777430313,138.85108074606774
100,549101.5422297987,1296438.4165919046,548789.3719671865,285.4406194963203,30895.98058517218,0.4314157740937917,385.231217135446,0.025175966383175846,22.941969296356078,0.012989238697516095,8.957401861973471,0.1353661024790727,144.68313608379407
101,602310.700610967,1029882.9159380457,314521.42904232716,257.81288533203497,28003.317031307244,0.40169737095785024,375.4494713786388,0.03518679254480165,32.231684098275565,0.012940767423222845,8.98001992919392,0.14426895083414934,140.33805781589984
102,540129.2537096532,819247.5256313964,410658.44396995683,247.70440700296325,27072.1452805974,0.401072453567095,368.3480737072466,0.04377566280577313,39.485603703896984,0.013319437286769374,8.379442642959903,0.13438491451502857,136.1906736601629
103,897996.9062806938,810876.3808727638,386950.6082416382,203.7523007092972,35133.496367469204,0.3120916921049145,327.8243461173132,0.07307833483011011,65.11773329841425,0.017687268114383002,20.9920171987795,0.12899149016656314,115.09509771928222
104,823136.1676896892,1136957.0700481618,817716.9453137052,280.11447984017394,42298.576494461224,0.3708159925551693,359.0522255909063,0.048177698234541155,43.918806681845,0.01493369085342867,12.7139471577499,0.1326165897083624,131.30198737502386
105,851779.3692433496,1156123.8125801864,887103.6918078931,207.0926001172118,42836.01618144543,0.33494652910842254,348.7448719345243,0.047531027839641166,44.38574897576994,0.017053285837523434,21.903884810024337,0.13051962818808913,125.28093585256437
106,665965.1311141932,1299318.4378583047,473929.7477757575,291.79695812123384,33298.480336785804,0.4107680683958156,378.4889885408437,0.0312371816571307,28.576336631779746,0.013171364201316729,9.713423598922066,0.13706979202464598,141.42636512161386
107,693437.4794224191,965856.8180355127,691360.8180650915,205.71293246625686,35397.14208009943,0.3553473341420532,354.91052594219013,0.048160931271168224,44.37171411843623,0.015837260635420056,16.15103452691175,0.13171360677008906,128.97210408503238
108,594723.7454432227,1212327.0419042301,865502.9220983551,206.30217903747115,35995.582358160515,0.40157924399248157,379.6615699941253,0.024883354707255192,23.011222106513635,0.01465949702410996,14.115913763095582,0.1337060855611361,141.51853205187567
109,856691.6721188356,1120535.4339423147,876028.4592649289,271.54781222899,43840.36837922528,0.35509084353162573,353.76302957142605,0.050073623507499665,45.98350235924983,0.015788197609383967,15.633397787478838,0.13169572556785356,128.4783220889445
110,699594.1320358344,1238203.869952576,627475.1985168927,248.77650602259746,35986.088212664916,0.3906723876236346,373.67605272053765,0.031327145061349614,28.920251084984294,0.014498464932819258,13.867180215634116,0.1336415849900335,138.5081452526237
111,538230.122461141,979912.7494816312,786450.093952938,291.4805617362832,33542.80013285827,0.41218710468777603,375.5883707585849,0.035723389328859385,32.4286145046074,0.012943566351114991,8.593028377038772,0.1350426150223749,139.86448352149787
112,513046.43989859044,930213.8460997037,301609.87109983386,201.8886886768085,24471.56695112431,0.40533950818458464,378.8047664298408,0.03034389615435745,27.893749044216463,0.013053890296349381,10.12829502322309,0.1419642988634388,141.87124417264695
113,754991.3557274132,1423370.8486724542,802265.8267749797,289.6254341980759,41113.804312041386,0.4019199751444856,377.4781801199736,0.029105507008927244,26.7743787209297,0.014140703323214251,12.430798425468897,0.1340771039314733,140.54338221475285
114,720354.0586665627,1355054.9233322078,464280.3106875452,267.03656858964047,34580.67172345598,0.4019810563542787,378.55274511154204,0.028691007828221957,26.441800496988517,0.013761194021366326,11.785017406941238,0.1383314320834762,141.43390209744388
115,730258.775676906,970342.0856075371,733425.5850468418,266.1508067494404,37842.36203806223,0.3732511689645955,359.8598504670333,0.047884367927714236,43.583507821238385,0.014801488706814617,12.287213330864699,0.1327590584157154,131.72400737751886
116,543698.1990165518,1332688.5695162406,502364.61643157306,280.8272099369198,30044.90480028178,0.43331437501519116,386.1826423502454,0.02406567184492039,21.937395104664212,0.013016865772184392,9.061590446861182,0.13537733571324337,145.15557963472443
117,841611.6501701279,1290510.3749804099,374488.1149017879,294.21443502363195,36713.01377058075,0.3802892356419377,369.228875116871,0.0379121453820489,35.08247700876879,0.014002726766719226,11.998272631405138,0.1444646169614563,137.08396078226224
118,874025.9974015112,827756.7283024526,312125.1018819882,276.1275403787233,34717.85616673969,0.34311550122150875,344.3695682297367,0.06387315392314595,57.25811817411357,0.015264802381266915,13.32678526326213,0.14279537481869473,124.54010782160428
119,862543.5479378499,939325.7608764754,749044.8898415847,204.30647782219435,40203.521714248585,0.3224979710989871,340.60195600094596,0.054566389007203925,50.813422926610286,0.017604690081941037,23.18564831401263,0.12972198630280682,121.26848121593267
120,847498.2618937648,1026910.7439163527,489907.3283209951,286.19974183319823,37735.88580382277,0.3708159925551693,359.0522255909063,0.048177698234541155,43.918806681845,0.01493369085342867,12.7139471577499,0.1326165897083624,131.30198737502386
121,561999.228489401,991826.99257556,626079.496527043,246.33688190831276,31422.04441572632,0.4085474184048221,375.0046750851965,0.03560497331920927,32.41230486576424,0.013159469643181773,9.160675437420643,0.13483085629064587,139.56496226719668
122,587554.343827516,1013354.7055056924,467797.78727920394,259.20649050163735,29927.264557926697,0.4085474184048221,375.02066171821684,0.03560497331920927,32.39631823274391,0.013159469643181773,9.160675437420643,0.13483085629064587,139.56496226719668
123,677958.2604811657,1245491.987867468,385347.8594257246,256.89092515080466,31779.10622919774,0.4019509307738131,379.522014255043,0.028698025965789974,26.536075813449166,0.013150337720049945,10.824348570188642,0.1445182293515094,142.38616107125117
124,848274.5856574624,1077160.498901923,304445.2462954361,213.2859553528849,33946.19211977832,0.3456426440703296,355.18468913284005,0.04570678804861632,42.661156583422255,0.01579931794139205,17.648592086405664,0.14181657995836516,129.53825589687543
125,826274.7080566784,1384782.7192584332,351479.58054343803,263.130181188093,35752.59031213758,0.382137437485932,372.85461248135505,0.03273449793023458,30.464716446560967,0.014019784105825009,13.183217212536462,0.14535418168409542,138.86972025431658
126,636406.154599132,1272743.2316496493,512046.9768859204,278.537236404565,32827.45751163427,0.41266907051220436,378.9584035427413,0.030350464732827744,27.75129366157916,0.013402506705212177,10.075496465228156,0.13477172702913887,141.48602174159072
127,538802.0177173273,1435638.3853237429,329184.8176996522,200.91461405901518,26394.515752391886,0.43225656599369144,396.26503768942837,0.008028137606014922,7.422557504008871,0.014095921266834763,14.134587711311804,0.14289436421313656,151.08481953408682
128,747249.0169028018,841450.4733123002,761890.1007513407,212.42770234122426,37449.6583756835,0.3464071640719617,349.65034521809406,0.05292699805772479,48.51193638139892,0.0162001016184964,16.979646150948085,0.13118395344948322,126.27527823395437
129,706593.5313134438,1150473.6150437945,633740.0657792531,218.9158654970622,35612.03569705609,0.37385610999314545,367.4329492770455,0.03503429146280402,32.50980955414208,0.015198851894157544,16.157618782857195,0.13281144790464433,135.1470833816708
130,508472.9793713422,1006942.1250493751,868632.5564278034,261.12607014197914,33726.5920612567,0.4121952466155879,376.0638811621375,0.03501374725759787,31.81468684681083,0.012967034366851713,8.757703849888461,0.13504398447913238,140.1075403655144
131,768416.8686307035,1108307.198003062,488964.9263164341,299.4753392582537,36036.153198935426,0.3880652651371106,364.5793237224337,0.045713903146845584,41.36089222582941,0.014011564888559303,10.058844181912626,0.13362494850130108,134.20924718483164
132,533870.4887026919,1098644.1719864658,764292.5788968529,219.19142861539802,32667.648332889683,0.4117646591707886,380.29545096243965,0.027793770348983674,25.507742967105063,0.013755052322831932,11.048703013694603,0.13450866571495362,142.1034546083177
133,780347.6416960894,1334500.3919454743,648492.6835570142,223.0945791074774,38302.760344787275,0.37309225462094786,368.5139165431235,0.03258738832405917,30.321265359323707,0.01532578279411715,17.310263807175136,0.13277015861454078,135.56425216381155
134,809178.0045960133,1033888.5458297883,721959.6995943552,273.5667399785344,40059.86256440767,0.36335987057512675,356.5934220030898,0.04907582887496576,44.88774250893462,0.015338472752334355,14.061376769472563,0.13218037323704185,129.98352143167727
135,672194.1627159935,1240586.195747096,601883.4377342619,215.66996796954726,34373.35946401625,0.3830969117135628,372.1447669540984,0.03077617578315155,28.507842801704985,0.014984239522038319,15.706783202005578,0.13317509432555133,137.54463566625697
136,511412.40188166936,1418645.8182471273,510079.4072842128,240.05406076412237,28860.222075558886,0.43583004846806167,390.32841532949567,0.017586013752899112,16.120638956880224,0.013647082536370246,10.9632115512408,0.13497390698227832,147.2904589896057
137,658150.3438934258,1095610.6786770406,420124.79785679094,240.57099169516272,31257.439523649846,0.39639375018465167,373.68891217042574,0.033536107749307716,30.78729560213263,0.013936916712873913,12.003043906785313,0.1341258195159003,138.6540971655914
138,692462.268895882,982404.7158304151,558833.7170418268,212.08507502907494,33550.33064921128,0.367031181262753,361.7026758279401,0.041884589974256724,38.711053719260306,0.015365880571855247,15.386606239933181,0.13240465877904575,132.36977313769825
139,570358.0577836026,1448178.5445669363,832596.4109147943,298.0788694743532,36251.9954752059,0.4334298744124195,388.56786936071035,0.02002968622898661,18.335304881772004,0.013488888440381023,10.40603831373951,0.13504657254160443,146.33655553874584
