timestamp,solar_mw,wind_mw,diesel_mw,battery_discharge_mw,battery_charge_mw,battery_soc_mwh,load_mw
2019-04-22 04:00:00,-0.0,3.967478005896411e-05,-0.0,0.025222545219941033,-0.0,0.07468920416398075,0.02526222
2019-04-22 05:00:00,-0.0,-0.0,-0.0,0.03142344,-0.0,0.04161189890082287,0.03142344
2019-04-22 06:00:00,0.0007631612118205187,-0.0,-0.0,0.037338788788179485,-0.0,0.002307910702739204,0.03810195
2019-04-22 07:00:00,0.040829124832397756,-0.0,-0.0,0.0021925151676022436,-0.0,-0.0,0.04302164
2019-04-22 08:00:00,0.03486282,-0.0,-0.0,0.0,-0.0,-0.0,0.03486282
2019-04-22 09:00:00,0.05508328000000001,-0.0,-0.0,0.0,-0.0,-0.0,0.05508328000000001
2019-04-22 10:00:00,0.05456226,-0.0,-0.0,0.0,-0.0,-0.0,0.05456226
2019-04-22 11:00:00,0.11997928028818028,-0.0,-0.0,0.0,0.06671879028818027,0.06338285077377126,0.05326049
2019-04-22 12:00:00,0.07181243999999999,-0.0,-0.0,0.0,-0.0,0.06338285077377126,0.07181243999999999
2019-04-22 13:00:00,0.22207991263977095,-0.0,-0.0,0.0,0.10750251263977095,0.16551023778155366,0.1145774
2019-04-22 14:00:00,0.2003298181028862,0.00011902434017689234,-0.0,0.0,0.1249521224430631,0.2842147541024636,0.07549671999999999
2019-04-22 15:00:00,0.15606646781729608,0.00019837390029482055,-0.0,0.0,0.09862943171759089,0.37791271423417494,0.05763541
2019-04-22 16:00:00,0.101500441172129,0.000357073020530677,-0.0,0.0,0.05888548419265969,0.43385392421720165,0.04297202999999999
2019-04-22 17:00:00,0.03968438301466697,0.0006744712610023899,-0.0,0.0007901057243306503,-0.0,0.4330222339810641,0.04114896000000001
2019-04-22 18:00:00,-0.0,0.0009521947214151387,-0.0,0.09730486527858485,-0.0,0.33059606000360636,0.09825706
2019-04-22 19:00:00,-0.0,0.0009125199413561745,-0.0,0.049661670058643824,-0.0,0.2783206178366129,0.05057419
2019-04-22 20:00:00,-0.0,0.0007934956011792822,-0.0,0.038324754398820715,-0.0,0.23797877110101212,0.03911825
2019-04-22 21:00:00,-0.0,0.0008728451612972104,-0.0,0.03219381483870279,-0.0,0.2040905449550092,0.03306666
2019-04-22 22:00:00,-0.0,0.0009918695014741027,-0.0,0.0253311604985259,-0.0,0.17742616548287668,0.02632303
2019-04-22 23:00:00,-0.0,0.001071219061592031,-0.0,0.010730800938407968,-0.0,0.1661305855477104,0.01180202
2019-04-23 00:00:00,-0.0,0.001388617302063744,-0.0,0.010380582697936257,-0.0,0.15520365639198802,0.0117692
2019-04-23 01:00:00,-0.0,0.0016663407624764928,-0.0,0.009628059237523507,-0.0,0.14506885719459486,0.0112944
2019-04-23 02:00:00,-0.0,0.0016663407624764928,-0.0,0.007812182237523506,-0.0,0.13684550747088592,0.009478522999999999
2019-04-23 03:00:00,-0.0,0.0016663407624764928,-0.0,0.009332909237523508,-0.0,0.12702139248401906,0.01099925
2019-04-23 04:00:00,-0.0,0.0022217876833019903,-0.0,0.02298940231669801,-0.0,0.10282202162433693,0.02521119
2019-04-23 05:00:00,-0.0,0.003173982404717129,-0.0,0.042114637595282875,-0.0,0.05849082415561811,0.04528862
2019-04-23 06:00:00,0.0007631612118205187,0.0037691041056015905,-0.0,0.03689280468257789,-0.0,0.019656292910799286,0.04142507
2019-04-23 07:00:00,0.038158060591025944,0.002499511143714739,-0.0,0.018673478265259322,-0.0,-0.0,0.05933105
2019-04-23 08:00:00,0.06492911999999999,-0.0,-0.0,0.0,-0.0,-0.0,0.06492911999999999
2019-04-23 09:00:00,0.05522655000000001,-0.0,-0.0,0.0,-0.0,-0.0,0.05522655000000001
2019-04-23 10:00:00,0.07636517000000001,-0.0,-0.0,0.0,-0.0,-0.0,0.07636517000000001
2019-04-23 11:00:00,0.05809768,-0.0,-0.0,0.0,-0.0,-0.0,0.05809768
2019-04-23 12:00:00,0.15630368961364083,-0.0,-0.0,0.0,0.08067633961364083,0.07664252263295879,0.07562735000000001
2019-04-23 13:00:00,0.19514092962458288,-0.0,-0.0,0.0,0.13325520962458287,0.2032349717763125,0.06188572
2019-04-23 14:00:00,0.19762816962458288,-0.0,-0.0,0.0,0.13325520962458287,0.3298274209196662,0.06437296
2019-04-23 15:00:00,0.1614085963000397,0.000714146041061354,-0.0,0.0,0.11916513234110106,0.4430342966437122,0.04295761
2019-04-23 16:00:00,0.10302676359577004,0.00047609736070756937,-0.0,0.0,0.04424079095647761,0.4850630480523659,0.05926207
2019-04-23 17:00:00,0.04044754422648749,0.0003967478005896411,-0.0,0.03725555797292287,-0.0,0.44584667123876287,0.07809985
2019-04-23 18:00:00,-0.0,0.000357073020530677,-0.0,0.11492402697946932,-0.0,0.32487401126037413,0.1152811
2019-04-23 19:00:00,-0.0,0.0003967478005896411,-0.0,0.07519574219941036,-0.0,0.24572059841888955,0.07559249
2019-04-23 20:00:00,-0.0,0.0005951217008844617,-0.0,0.03857043829911554,-0.0,0.2051201370513995,0.03916556
2019-04-23 21:00:00,-0.0,0.0009521947214151387,-0.0,0.02664530527858486,-0.0,0.17707244728446808,0.0275975
2019-04-23 22:00:00,-0.0,0.0016266659824175286,-0.0,0.01579876401758247,-0.0,0.16044216937122338,0.01742543
2019-04-23 23:00:00,-0.0,0.0017060155425354566,-0.0,0.014261014457464544,-0.0,0.14543057520547123,0.01596703
2019-04-24 00:00:00,-0.0,0.0015076416422406362,-0.0,0.010043378357759364,-0.0,0.13485859798677716,0.01155102
2019-04-24 01:00:00,-0.0,0.001388617302063744,-0.0,0.008512688697936257,-0.0,0.1258978730415811,0.009901306
2019-04-24 02:00:00,-0.0,0.001388617302063744,-0.0,0.008783252697936256,-0.0,0.11665234388585873,0.01017187
2019-04-24 03:00:00,-0.0,0.0013092677419458158,-0.0,0.010352232258054185,-0.0,0.10575525729843327,0.0116615
2019-04-24 04:00:00,-0.0,0.0013092677419458158,-0.0,0.024366602258054183,-0.0,0.08010620228995519,0.02567587
2019-04-24 05:00:00,-0.0,0.0015473164222996004,-0.0,0.0316204535777004,-0.0,0.04682151431342846,0.03316777
2019-04-24 06:00:00,0.0007631612118205187,0.0020234137830071695,-0.0,0.03852643500517231,-0.0,0.006267372202720761,0.04131301
2019-04-24 07:00:00,0.03777647998511568,0.0015473164222996004,-0.0,0.005954003592584724,-0.0,-0.0,0.0452778
2019-04-24 08:00:00,0.0376312,-0.0,-0.0,0.0,-0.0,-0.0,0.0376312
2019-04-24 09:00:00,0.05705184,-0.0,-0.0,0.0,-0.0,-0.0,0.05705184
2019-04-24 10:00:00,0.07224876999999999,-0.0,-0.0,0.0,-0.0,-0.0,0.07224876999999999
2019-04-24 11:00:00,0.07309675,-0.0,-0.0,0.0,-0.0,-0.0,0.07309675
2019-04-24 12:00:00,0.14919215090029314,-0.0,-0.0,0.0,0.06671334090029314,0.06337767385527848,0.08247881
2019-04-24 13:00:00,0.1967763796245829,-0.0,-0.0,0.0,0.13325520962458287,0.1899701229986322,0.06352117
2019-04-24 14:00:00,0.18698056962458287,-0.0,-0.0,0.0,0.13325520962458287,0.3165625721419859,0.05372536
2019-04-24 15:00:00,0.15263224236410378,0.00011902434017689234,-0.0,0.0,0.10012268670428066,0.41167912451105254,0.05262858
2019-04-24 16:00:00,0.09425040965983407,0.000357073020530677,-0.0,0.0,0.04341833268036474,0.45292654055739906,0.05118915
2019-04-24 17:00:00,0.038158060591025944,0.0009918695014741027,-0.0,0.024219239907499954,-0.0,0.4274326038126623,0.06336917
2019-04-24 18:00:00,-0.0,0.001388617302063744,-0.0,0.09845244269793625,-0.0,0.32379845360430837,0.09984106
2019-04-24 19:00:00,-0.0,0.0013092677419458158,-0.0,0.08575645225805419,-0.0,0.23352850385898816,0.08706572
2019-04-24 20:00:00,-0.0,0.0009521947214151387,-0.0,0.021657205278584862,-0.0,0.2107314456710041,0.0226094
2019-04-24 21:00:00,-0.0,0.0007934956011792822,-0.0,0.04120370439882071,-0.0,0.16735912525119284,0.0419972
2019-04-24 22:00:00,-0.0,0.000714146041061354,-0.0,0.026630163958938646,-0.0,0.13932737371546797,0.02734431
2019-04-24 23:00:00,-0.0,0.0008728451612972104,-0.0,0.01944623483870279,-0.0,0.11885765283262292,0.02031908
2019-04-25 00:00:00,-0.0,0.0011902434017689234,-0.0,0.007981703598231076,-0.0,0.11045585957132706,0.009171947
2019-04-25 01:00:00,-0.0,0.001388617302063744,-0.0,0.005721667697936256,-0.0,0.10443305146823627,0.007110285
2019-04-25 02:00:00,-0.0,0.001467966862181672,-0.0,0.012910113137818327,-0.0,0.0908434586915854,0.01437808
2019-04-25 03:00:00,-0.0,0.0015473164222996004,-0.0,0.0081673585777004,-0.0,0.0822462391361113,0.009714674999999999
2019-04-25 04:00:00,-0.0,0.001388617302063744,-0.0,0.020706412697936258,-0.0,0.060450015243546824,0.02209503
2019-04-25 05:00:00,-0.0,0.001071219061592031,-0.0,0.02750702093840797,-0.0,0.03149525636101212,0.02857824
2019-04-25 06:00:00,0.0007631612118205187,0.0007538208211203181,-0.0,0.022840677967059166,-0.0,0.007452437448318263,0.02435766
2019-04-25 07:00:00,0.035105415743743866,0.00023804868035378468,-0.0,0.00707981557590235,-0.0,-0.0,0.04242328
2019-04-25 08:00:00,0.05106175,-0.0,-0.0,0.0,-0.0,-0.0,0.05106175
2019-04-25 09:00:00,0.05638391,-0.0,-0.0,0.0,-0.0,-0.0,0.05638391
2019-04-25 10:00:00,0.06919151999999999,-0.0,-0.0,0.0,-0.0,-0.0,0.06919151999999999
2019-04-25 11:00:00,0.05044812000000001,-0.0,-0.0,0.0,-0.0,-0.0,0.05044812000000001
2019-04-25 12:00:00,0.17427043709729234,-0.0,-0.0,0.0,0.10984168709729233,0.10434960274242772,0.06442874999999999
2019-04-25 13:00:00,0.18090022962458288,-0.0,-0.0,0.0,0.13325520962458287,0.23094205188578143,0.04764502
2019-04-25 14:00:00,0.17056653084188594,0.00023804868035378468,-0.0,0.0,0.11207453952223972,0.33741286443190915,0.05873004
2019-04-25 15:00:00,0.12439527752674456,0.0005951217008844617,-0.0,0.0,0.07305602922762902,0.40681609219815673,0.05193437
2019-04-25 16:00:00,0.07021083148748773,0.0012695929618868516,-0.0,0.0,0.01766321444937459,0.4235961459250626,0.05381721
2019-04-25 17:00:00,0.023657997566436082,0.001825039882712349,-0.0,0.011859092550851557,-0.0,0.41111289060837675,0.03734212999999999
2019-04-25 18:00:00,-0.0,0.0023408120234788823,-0.0,0.06713601797652112,-0.0,0.3404433980015124,0.06947683
2019-04-25 19:00:00,-0.0,0.0026185354838916316,-0.0,0.04631854451610837,-0.0,0.2916870353529773,0.04893708
2019-04-25 20:00:00,-0.0,0.0023804868035378467,-0.0,0.026685023196462154,-0.0,0.2635975372514382,0.02906551
2019-04-25 21:00:00,-0.0,0.002142438123184062,-0.0,0.03038830187681594,-0.0,0.23160985106531615,0.03253074
2019-04-25 22:00:00,-0.0,0.0018647146627713133,-0.0,0.019298955337228686,-0.0,0.21129516123665437,0.02116367
2019-04-25 23:00:00,-0.0,0.001467966862181672,-0.0,0.010502653137818327,-0.0,0.20023973688105615,0.01197062
2019-04-26 00:00:00,-0.0,0.0011108938416509952,-0.0,0.0064155821583490045,-0.0,0.19348649250384667,0.007526476
2019-04-26 01:00:00,-0.0,0.0008728451612972104,-0.0,0.00638377583870279,-0.0,0.18676672846310688,0.007256621
2019-04-26 02:00:00,-0.0,0.0006744712610023899,-0.0,0.0062434827389976095,-0.0,0.18019464136942517,0.006917954
2019-04-26 03:00:00,-0.0,0.0005554469208254976,-0.0,0.010137823079174503,-0.0,0.16952324865450463,0.01069327
2019-04-26 04:00:00,-0.0,0.00047609736070756937,-0.0,0.02568307263929243,-0.0,0.1424884353499863,0.02615917
2019-04-26 05:00:00,-0.0,0.00047609736070756937,-0.0,0.03502762263929243,-0.0,0.10561725362441529,0.03550372
2019-04-26 06:00:00,-0.0,0.0004364225806486052,-0.0,0.029392247419351397,-0.0,0.07467804581457171,0.02982867
2019-04-26 07:00:00,0.014881643630500116,0.0002777234604127488,-0.0,0.010266772909087134,-0.0,0.06387091643658525,0.02542614
2019-04-26 08:00:00,0.045026511497410604,0.00019837390029482055,-0.0,0.0,0.00666741539770542,0.07020496106440541,0.03855747
2019-04-26 09:00:00,0.08127666905888525,0.00015869912023585645,-0.0,0.0,0.021431418179121108,0.09056480833457045,0.06000395
2019-04-26 10:00:00,0.10684256965487264,7.934956011792822e-05,-0.0,0.0,0.04984446921499057,0.1379170540888115,0.05707745
2019-04-26 11:00:00,0.13355321206859078,-0.0,-0.0,0.0,0.07012129206859077,0.20453228155397274,0.06343192
2019-04-26 12:00:00,0.1446190496399883,-0.0,-0.0,0.0,0.08184075963998831,0.28228100321196165,0.06277829
2019-04-26 13:00:00,0.14042166297497546,-0.0,-0.0,0.0,0.04814894297497546,0.3280224990381883,0.09227272
2019-04-26 14:00:00,0.12668476116220612,3.967478005896411e-05,-0.0,0.0,0.06410707594226508,0.38892422118334014,0.06261736
2019-04-26 15:00:00,0.10035569935439823,0.00011902434017689234,-0.0,0.0,0.06134688369457512,0.4472037606931865,0.03912784
2019-04-26 16:00:00,0.06525028361065437,0.00023804868035378468,-0.0,0.0,0.01739024229100815,0.46372449086964423,0.04809809
2019-04-26 17:00:00,0.02671064241371816,0.0003967478005896411,-0.0,0.034989849785692195,-0.0,0.4268930700425998,0.06209724
2019-04-26 18:00:00,-0.0,0.00047609736070756937,-0.0,0.08493167263929242,-0.0,0.33749130936966043,0.08540777
2019-04-26 19:00:00,-0.0,0.0005157721407665335,-0.0,0.07313791785923346,-0.0,0.2605040274125726,0.07365369
2019-04-26 20:00:00,-0.0,0.00047609736070756937,-0.0,0.05308404263929243,-0.0,0.20462608779226482,0.05356014
2019-04-26 21:00:00,-0.0,0.000357073020530677,-0.0,0.026735566979469324,-0.0,0.1764833857086129,0.02709264
2019-04-26 22:00:00,-0.0,0.0002777234604127488,-0.0,0.01945554653958725,-0.0,0.15600386303536318,0.01973327
2019-04-26 23:00:00,-0.0,0.00019837390029482055,-0.0,0.02221524609970518,-0.0,0.13261939345672616,0.02241362
2019-04-27 00:00:00,-0.0,0.00011902434017689234,-0.0,0.011582215659823107,-0.0,0.12042758749901762,0.01170124
2019-04-27 01:00:00,-0.0,7.934956011792822e-05,-0.0,0.011002040439882071,-0.0,0.10884649229914176,0.01108139
2019-04-27 02:00:00,-0.0,7.934956011792822e-05,-0.0,0.009510720439882072,-0.0,0.09883520762558168,0.009590070000000001
2019-04-27 03:00:00,-0.0,7.934956011792822e-05,-0.0,0.01104889043988207,-0.0,0.08720479663623212,0.01112824
2019-04-27 04:00:00,-0.0,3.967478005896411e-05,-0.0,0.022714915219941036,-0.0,0.06329435956260998,0.02275459
2019-04-27 05:00:00,-0.0,3.967478005896411e-05,-0.0,0.026666905219941035,-0.0,0.035223933015303625,0.02670658
2019-04-27 06:00:00,0.0022894836354615563,-0.0,-0.0,0.03346273636453845,-0.0,-0.0,0.03575222
2019-04-27 07:00:00,0.03719397,-0.0,-0.0,0.0,-0.0,-0.0,0.03719397
2019-04-27 08:00:00,0.05560546,-0.0,-0.0,0.0,-0.0,-0.0,0.05560546
2019-04-27 09:00:00,0.05763843,-0.0,-0.0,0.0,-0.0,-0.0,0.05763843
2019-04-27 10:00:00,0.04724591,-0.0,-0.0,0.0,-0.0,-0.0,0.04724591
2019-04-27 11:00:00,0.15621207664085252,-0.0,-0.0,0.0,0.07046098664085251,0.06693793730880988,0.08575109
2019-04-27 12:00:00,0.23505365324071978,-0.0,-0.0,0.0,0.12563535324071978,0.18629152288749368,0.1094183
2019-04-27 13:00:00,0.22475097688114276,-0.0,-0.0,0.0,0.13155375688114276,0.3112675919245793,0.09319722
2019-04-27 14:00:00,0.19384294780241176,0.0002777234604127488,-0.0,0.0,0.10982465126282451,0.4156010106242626,0.08429602
2019-04-27 15:00:00,0.15263224236410378,0.0007934956011792822,-0.0,0.0,0.09521794796528306,0.5060580611912815,0.05820779
2019-04-27 16:00:00,0.09386882905392381,0.0013489425220047798,-0.0,0.0,0.015527051575928597,0.5208087601884137,0.07969071999999999
2019-04-27 17:00:00,0.035105415743743866,0.0016266659824175286,-0.0,0.004599218273838607,-0.0,0.5159674777948994,0.0413313
