sample,solar_capex,wind_capex,battery_capex,diesel_opex,total_cost,solar_mw,solar_mwh,wind_mw,wind_mwh,diesel_mw,diesel_mwh,battery_mw,battery_discharge_mwh
10,508942.86186508444,896001.8729229684,604502.5416704125,200.21792750908105,66102378.52446806,839.0640422695575,830294.0867864978,65.68356061317554,60890.25968110276,36.343920022742104,28936.81651408323,344.5683418125567,406469.1455320098
11,744067.8293546927,1186243.109710976,738323.1618518899,236.97022018867526,87445645.883084,790.8589841272823,819510.53625557,67.04562613230924,62908.99343068142,38.17867216030121,37016.71103558356,346.06480086246796,400129.2241011006
12,881251.3343312785,1112781.174227908,499197.28653867636,259.69727609778175,86016312.77163553,765.5354200744353,802614.9278639124,85.55807982250413,80166.00361694761,36.06851387322649,35694.87515115237,351.71378705714136,391239.05214146175
13,824177.9530416251,1346276.1230457288,530066.254089582,205.09498440564457,83223497.94553985,772.5208306940215,817412.2513115205,64.65375614221801,61024.90994136533,39.06857779111191,40860.94140784904,350.8785849377864,398850.5615355333
14,815907.7251604799,860367.6591292754,857716.3678260023,269.6734057474549,94888684.3544795,757.6845755950563,777054.0806139949,113.18802230373157,104162.25316116754,33.26708593257174,35508.68728432285,334.85796248743935,375033.062611145
15,743273.8988580337,1427005.289237456,532101.4354162237,295.02064975341233,82028497.39638458,852.1872200281568,847267.9500210432,50.24786820253575,46845.51064439106,37.23776202578619,27174.75310612804,359.6507697000063,417271.8464331913
16,832441.153085607,1330819.5482741771,704593.0502437989,268.89613758019584,92927070.78168769,794.5939237744062,822229.7111447938,66.22554617595765,62136.93472692063,37.90085888708703,35288.49702056419,349.95578429433226,402155.4723967448
17,845172.911337645,1174363.5828740918,521771.39164833986,277.63687175091263,85906938.93070458,791.7014026946383,816536.2394410296,75.71431393978514,70773.78537290465,36.244496311600216,32063.53537087005,354.91278941350436,399549.0273352525
18,703346.6092492056,1028751.8775951653,483773.06753604114,293.9720414911696,76004332.38741967,818.4165323241369,825662.5953942516,71.50622389868192,66568.2639113664,35.5643985402812,27739.00907729825,357.3529601515061,405068.7006562376
19,689954.0140294367,1377737.8281285316,892819.3897381098,284.9258094037383,92670905.45488667,863.3626814002027,845847.3896179094,50.65402940534314,46925.48370426308,37.439147487196536,28306.05550210279,347.3130067573921,415334.61910061294
20,829093.9406570022,804012.9829017621,492498.1588801998,270.46296604385196,81103869.09991132,757.5184486935751,782560.847933691,110.6022281092152,102214.17896289955,32.72912033960801,32448.301763697113,348.32846774334,379645.6021980604
21,504554.83140010084,921437.8007562935,860386.6105477016,271.2114721241452,77738502.05303147,884.2360380241478,836569.2027295651,65.82113003973333,60171.49600868616,34.51441976582875,23692.578256361703,341.3783916331856,409358.2008824564
22,630178.7773439583,919023.2114362573,636849.2289873075,261.98327457981475,76332385.78620768,817.2390160703708,813737.5601498663,84.55269429699437,78021.76233878909,34.24378595988439,27379.869798265572,346.6345763869118,397379.62192151183
23,791756.0687055332,1339520.4353558645,660453.0729538859,255.24494503417992,88445985.08162038,797.3529068627025,823815.1505674156,64.96979198673205,60931.55534766797,37.95000998006774,35007.78102266262,350.34754911455747,403075.0416381247
24,898991.5104030564,1193756.6655203388,593988.1540323,244.63889964790224,90662017.88244158,766.0857089664921,805467.2087255768,80.54844165395073,75603.94516418321,36.96619307737668,37540.9117092166,349.42364795400476,392500.32104079565
25,812577.5788831753,1371902.8756361362,616116.0240757752,270.16312884417704,88518730.0526315,805.3538415146639,828159.7874547634,62.65531021036438,58734.75800152801,37.73325454950741,33167.83480577294,353.9557648655672,405925.0285632235
26,515853.11937996873,1022431.0785738295,431015.6342666899,232.78457444597842,60996557.57300802,879.5790334845628,854573.2397618389,45.81175802731234,42422.36884817253,36.87992182081537,24716.981730792002,356.95342412046244,421200.05006129516
27,787621.2223608819,1397934.8056910755,720348.3115028833,277.4221370577328,91569928.17615089,820.740317402551,832944.1873008658,59.55116912898719,55681.18107883907,37.67639253733714,31716.05841973314,351.6507516822266,408507.997793785
28,663570.6850294683,856677.1611179797,832456.2451466562,256.2360466963087,85172027.57989572,777.5526035067678,784910.0919747454,108.72960565353269,99963.39217167176,32.89580110012659,32355.21956935049,335.9384082820303,379695.35591673345
29,822173.1383908583,1138645.204518647,463023.80074278254,293.6671016033689,82556634.4913607,796.9712075374365,818612.9095252836,75.83070294194181,70837.41343619938,35.67402556572369,30095.214282727116,360.07804165033576,401140.91755180364
30,726378.7533551627,1042959.8184549182,443222.04280518816,295.77377867396206,75818185.29925387,818.5295871999874,827483.7123014712,70.25361520945724,65456.88349764372,35.444870328423065,27172.997280363303,362.37732345720536,406399.0754115925
31,833779.0344779335,1305785.9396943168,541902.5303316752,263.71790693742315,86239278.42228864,796.872398378845,825484.9119872248,64.31986931948715,60381.46025866328,37.752162391178445,34038.45514849997,355.5456981561122,404466.654582939
32,711246.9750465787,1106234.1598939674,566884.6059061824,239.95062287844985,78566550.32625228,800.7224082059716,825312.8023460724,64.97759994714811,60925.17497209489,37.64377183846734,33642.52308736688,352.8694431397121,404241.4739938041
33,557363.4906135981,1039959.8796763041,740961.5476356489,296.60459125778857,77497555.8825888,892.5633608913683,848876.5850078894,54.07632805932977,49710.63917683721,35.48931373557353,22700.80577894597,349.26653046180917,417270.145031956
34,885244.3581369775,1374827.5853237289,540626.4938259404,250.90488590043242,88930804.99270916,780.6518758435252,818319.991454285,68.26268630827333,64262.48118479863,37.991295922628154,36849.1627332232,353.37422436374754,400086.5950964935
35,777703.5893756932,1343156.3748124614,389881.52465725085,235.27629553480213,76107116.17477077,803.0288612120776,832335.2331419444,58.379987401594256,54915.701183656856,37.88922227933976,33119.68974898518,363.90909171984833,408778.2597509278
36,828575.7880017452,1236471.6803968032,450615.6772593838,207.80059302017173,79906627.56303301,766.8144677789196,813267.2572807898,70.15136693584903,66231.6986589981,38.28660506269202,39594.80924414162,353.76972684299346,396959.1300194628
37,818347.6175760998,1206894.2173788578,371453.579514629,255.52331171155595,77719963.73465909,796.3562589201944,826143.8714783469,65.86668102362778,61906.96322105803,36.94823834080178,31971.64986813442,365.0457929083524,405555.7376472356
38,866023.9998491175,1437039.7500518803,365217.62855109427,281.805672319545,82010302.00590014,813.4270194155245,837559.0554856923,56.02289828556944,52650.48519735695,37.31727184365542,30537.794529995303,371.66061056981056,412265.2525966558
39,751407.5329271833,866193.653037236,577363.9883596951,252.18710730314586,80123425.30532047,765.9776621340633,785891.3103489574,107.62669197255013,99343.63003656304,33.055406196562785,32159.22334972931,344.4701878245388,381226.9217380943
40,734725.7264219082,1131576.4935505763,428776.3397377491,211.11616501636752,73487102.62456445,782.9430656581636,819681.8827852405,67.56464965599861,63580.959823019904,37.91980313297256,36264.96368669682,354.64943009335144,400976.79261128337
41,794080.6747639391,870042.1788562903,827813.9365295256,296.12055353911086,93537582.12224595,771.8681042771759,781300.522599185,113.59558183707605,104154.05094493536,32.231008695860346,31579.045660345208,338.5101684958549,377889.5736454499
42,596583.079146876,1129122.6398060424,394688.8897241294,230.2972483312512,64757030.76710289,845.3460336548012,845207.6432511255,52.388446554098195,48907.16306702364,36.99779990892415,27074.007325572005,363.05525915700173,416351.75807035505
43,797805.9956269377,1001693.6980202302,472076.85265526595,295.5144658635089,80807670.44716497,791.0439450095242,806621.2192431482,90.01133030860586,83409.09734262218,33.98226059379856,28740.061554851494,355.9311194424263,393965.72687500017
44,788956.6391542092,1182849.7225323694,618783.1289643749,267.3656043183255,86316364.19290367,796.5248388380936,817333.9855330118,74.87883441312476,69883.32427286242,36.401852347813666,32173.782163247917,351.00084459407844,399711.3087234247
45,555543.8713250038,1178806.8009507176,502575.2836866508,283.33919616273784,68056883.25785658,905.1410069639508,862026.9280157466,41.28578744025536,38095.87265782015,36.34032440089233,22060.48778802538,358.74850388337796,425557.02497423766
46,661642.3667122525,1079162.363649249,582943.7397599326,228.64725981665893,75870172.26556835,810.4203143011348,828442.7718823082,63.083454851023355,59039.36606036255,37.58064977859664,32584.911350142527,351.70147945413686,405968.24702733575
47,886508.7314495511,1320614.4130710615,436562.73478835355,245.730892386128,84376208.78869717,777.3784675727095,818387.2272250964,68.31526460544924,64397.49051385193,37.840934836040304,36680.56438825802,358.0364017074139,400398.0432636409
48,759842.3606223798,808254.6288014617,405046.61154634925,242.49697552010196,73067832.783311,757.219017503217,782749.8516894798,110.4454888342039,102131.09839852428,32.707172391816584,32363.475956777555,349.2962881404489,379840.8882442742
49,831137.9086377316,1380505.7859953453,479588.0653010801,233.67878387472012,82861086.47196464,787.7000085984754,824839.1329805742,61.60228502832244,58025.05701574194,38.555832441620225,36966.14368271282,355.98393087236286,403777.1101920487
50,649284.8790171017,1376322.1817010301,623033.5141408347,253.73725289776394,78659889.08180888,860.5697844651418,847779.5087588178,49.438256146956036,45931.654524098034,37.41833490675103,27547.59565925988,352.7348859524162,416999.20044835715
51,696222.3962238423,1260387.9296265289,631484.9520471401,227.99987295047583,80561440.2828026,814.4583744312164,829914.8785985159,61.24002553419858,57281.876697743006,37.812269499695745,32935.14828723692,349.6987793247183,406568.5649487815
52,704589.5160110698,961861.6661704574,641836.0686544286,236.71067772796331,80227948.54575418,775.4809183355368,799009.0596663433,91.66585132044905,85035.68402957564,35.18847513091568,34128.65262182874,343.3861638419121,388439.81820685626
53,746230.8119170221,863972.1688515905,727059.0066611385,277.90028012061384,86437463.61412816,769.3673661792409,781725.5596972909,113.03812598645355,103818.31840152381,32.30553452498983,31544.808168172607,340.51092541002765,378399.2969677674
54,677061.4363126678,1012827.809879531,696365.6385750761,271.7352807043951,82201682.15493187,817.69453831533,817410.1378591403,79.50566631277285,73528.29568323205,35.00939884259077,28424.658215896434,346.6492684697256,399452.12728450086
55,725640.9150803752,823978.4276011654,592472.8878178031,274.14012700120804,79671092.1784443,772.6502347382708,783837.1593959299,112.88031054964374,103602.97949508822,31.902515447415446,29822.875833105536,345.0836947445313,380012.95268638793
56,554069.9563632095,1312811.6082175022,689270.1939998164,204.41079064797998,73826472.95903908,867.5514721380649,848774.939974813,47.14592609272684,43696.1691831114,37.791207892199054,28777.81839186718,347.4571609070754,416908.1970470575
57,615417.0471979103,1396684.418107443,581215.8861516423,261.69188315430915,75179054.11057964,885.4304577850589,856447.1252884897,43.99033599794301,40687.91436944135,36.98200518338208,24678.950080338807,355.6908143990479,422138.64448399853
58,776495.9277259384,1044192.0579448532,628416.4529326564,269.96282376622435,85300560.46486604,785.0604154430442,804783.8587172454,88.33565855159114,81907.75645280642,35.02156482718783,31889.065420352825,347.61767697382487,392209.808525553
59,608478.2801307869,858051.5397494133,596341.3096355884,274.0160420779382,73442802.34253763,816.9953517518677,811976.8601737029,87.25241016784285,80446.02411975781,33.76513897523992,26618.13838568434,347.74768711915874,396470.9237572268
60,719051.7150770333,829592.7555542793,753662.2603591973,249.9579551712674,84792444.07025485,760.9828490210285,778767.352390739,112.512776131328,103580.23107916098,33.0163615164095,34509.48451093849,336.34518823208555,376255.3430882869
61,797343.2189248195,807764.9845269563,809558.7510535538,290.02109952505856,92320113.88688637,765.9369682482981,776889.0698835875,117.82522533462692,107863.66687185751,32.50850033107404,31986.4206105801,337.99341760570627,375163.9140639893
62,502660.1420408444,1368324.9365094763,810450.4242677795,251.58900362226117,76721595.49628487,917.5935567751839,861480.4851552239,40.180538250527114,36867.17874448776,36.85362391996994,23678.030481385096,347.462490403582,424098.2695111913
63,733135.2091947661,1053146.5878519116,333859.317640667,214.76280330468927,69319995.00774755,777.4125728319389,818165.1627475522,69.72603865935686,65765.26786647044,37.37696802309183,35558.1706004726,361.970347259409,400613.89430239
64,660069.4598961336,837037.6895806639,658478.1037027712,298.7339517183477,79360127.5134529,810.7729010828876,800384.4192688261,100.38714051043483,92082.00381760875,32.14704097067042,25817.270758656785,345.2627801740318,389460.77737022005
65,577007.519775875,891390.7628644884,586037.0696295211,281.9154258760807,71589968.55744332,844.0299630198019,826608.4508214956,74.3245777202001,68510.77306823479,34.460669759151756,24832.87642653375,349.6920729140133,404904.2321418428
66,837805.2562509574,1275557.5811541826,433217.35147486423,232.828643099067,80861968.06270736,778.2578215061495,818542.5908252053,68.22850699557358,64290.50709686889,37.861913587670195,36637.49182362624,357.28250008529415,400447.1727579065
67,735303.1035662855,1142673.6645518076,424283.85015438363,209.01769196377887,73316422.36380212,782.7273973306412,819671.7452524798,67.57674173713599,63597.90227701825,37.912202704454685,36259.21336733267,354.89737853321026,400986.55443888134
68,573707.789890179,1218474.388604826,653781.1094206104,268.4023659651525,75053388.48064463,895.3790029125852,857581.4776638811,43.50489285800796,40169.14601615737,36.80445736461845,24108.348306527325,352.6367039114553,422555.0186284805
69,645722.5215197594,942556.168644493,724679.0747936787,265.4733072037142,80890907.38902414,811.2675244719851,809188.2249989391,87.86134124438045,81055.04962521164,34.20245318369892,28578.497983072513,343.2380373074583,394441.4551427709
70,724452.713417172,833624.4581575865,352831.4489680111,267.7494054486932,69991295.77010915,780.53141923274,799196.1023641283,97.89015144142371,90807.21877675004,32.89447953909941,28345.209858989416,361.22148804458084,390060.9366746866
71,521288.5222932099,946456.5210527732,410499.4185405004,291.10591930195756,61541282.54670492,898.8366874310394,854526.6269167954,51.10812631169177,47075.502527910256,34.89188703396114,20133.28227901332,361.9455473969612,421411.29414418084
72,696944.3271376722,1021077.1473191438,805560.3796877154,236.54393575302987,86478766.42280829,777.6750388520522,797915.2884043768,91.26434251293865,84543.33240673984,35.487062695290575,35573.57115161218,337.97891216253873,387132.77276680956
73,596071.9651801533,880558.202226718,398801.7420668304,221.37300951776,63574386.28314071,804.7263836394459,820234.2057587412,74.93912426984168,69856.84650034801,35.70606333400808,29531.890430017076,356.230210957148,401857.41410584305
74,597790.712425661,1430338.306819807,418568.74193062045,299.0558231699689,68376359.07903276,917.5205572522563,867729.4279153931,37.838829002091046,34900.82871341023,35.7898270510784,19956.132973649692,367.4813607252526,429288.2945088721
75,731252.0758845935,1351982.0140367402,345221.261066476,216.9992431855703,71053094.57922716,804.5081911669195,833673.0074123736,57.326621055914266,53934.96394341879,37.86346652368861,32854.70781459693,365.9252517503023,409630.3594838727
76,786127.0523169581,1432256.6395789345,321351.5219606816,214.16122782869712,73422379.42775114,800.134169425405,836723.7563002231,50.06277507226397,47307.24232075499,39.01471563645711,36563.850665823054,368.7663559859373,410853.78030501725
77,891394.1580476387,1226528.8159356108,486484.77765337226,229.8373029887889,85568726.32512307,765.4735724698187,811553.7097539423,72.1587456414734,68093.62848244503,38.06538323606482,39344.82938899685,353.2477560898077,396018.70133651793
78,739898.5289919134,1101840.6567953518,431693.8966333207,292.93528693021784,76342961.67020187,818.9208940814202,830930.8109858094,65.9180711106466,61551.15521532098,36.00364631758236,27850.058156205498,363.99420263726165,408420.96493227594
79,685384.418840526,887248.0768962353,848239.6528461352,283.0079619240356,88051593.61278705,790.4327896555384,788558.4545291791,108.34212577703669,99281.39032814317,32.264635863696626,29628.077259794423,337.88388597091574,381909.6595805034
80,860120.1190412149,1058204.083971306,788729.0957593933,292.80949639292515,96991429.64463677,767.5963549813943,789057.92290233,102.50181989912919,94853.11748534208,33.94509944020439,33648.28420225797,341.8318612145853,382755.71836731385
81,581432.7165552409,967147.8160913081,760765.5274363717,249.40915071597328,78228502.43059362,835.5710213481839,825402.6268971409,70.94368381832301,65662.88366611178,35.78800890013095,28741.357021601245,342.80004551843433,403559.8983972508
82,853315.8584185865,952617.0591733392,812973.6775764301,208.5007385514985,93505194.82234375,711.0586301758364,765338.7231780251,106.92902289531268,100207.60846012713,36.406454134398174,50317.308608726176,331.41336562197813,367059.76842265687
83,576036.7857686034,994870.2843482657,792502.2171728399,284.16690977092463,80196637.10212669,864.0937719049151,835701.0782501299,64.69937348284425,59548.149189767624,35.33581622114141,25202.733166296588,345.390744779316,409531.14405632264
84,702027.3722167191,988699.8070493281,639836.3748965717,266.3123568727811,81107957.82341515,798.3229489412181,806801.23767746,89.23749208275447,82495.67453305572,34.334097674397576,29413.952383975215,346.9413023715579,393414.8450761977
85,605118.8696852875,1128774.317025019,729945.8747371426,231.82403018114405,78659118.19079326,836.8522383061014,835387.4363918118,57.84702924300555,53844.76896320872,37.60836121710178,31190.512859519906,345.46501836213986,409260.4644822965
86,620470.449341851,1066834.9924521903,533176.2325020942,294.85059952211543,73247106.09568825,862.7715619693643,844121.2487537423,56.34871223063096,52190.33874699274,36.074824734703036,24757.96607154922,355.46934294129386,415247.83792192646
87,858020.8324975499,1084869.9495160508,367383.4246030781,262.86654498013814,79384327.78170098,775.2859568501765,810790.2177025363,80.37509389912088,75392.8017241199,35.72442983289548,32882.26800368174,363.38039319486455,396695.52824903803
88,501367.72168485954,998758.8965358563,507627.41454737843,205.44016520116395,62376996.09313762,862.0495409381222,847448.2157121259,50.221037514405744,46611.7900358105,37.2574608733702,27176.34941574176,352.2999062552729,416791.82188328955
89,866571.814949155,963476.8493074845,701960.7238031949,276.7089872803169,92736468.20171909,756.936308325314,780408.4078944641,111.29151557251724,102766.11690238409,33.02744627692812,33857.084819455406,342.1659846348366,377870.9720729769
90,835554.9286079949,875200.1495372569,885187.1832322065,225.47897571127055,95414953.96067221,730.8101727797099,759766.5928747447,123.50198032557464,113423.51585972912,35.00478132222031,42282.06335713291,326.8107790758016,363436.1785751414
91,601145.4350244227,1191259.6782384638,415505.8259200101,278.17260209692427,67324599.64688948,890.4009648937721,859226.2328091657,43.369526067429675,40159.26956672497,36.374765625021546,22660.62637055988,363.53178399456976,424287.41838023474
92,654565.5413206513,1124417.5557112582,347373.5061777366,245.43704765834423,66648056.47994519,825.8132117819673,840294.821186525,55.72500210684139,52217.17913959666,36.908522624317776,28412.48611248847,370.1276518116298,413905.03701791714
93,832900.6139520975,1121694.5516307794,441630.12756740185,203.2226145754319,79002802.278812,749.0929955616274,804150.8227492734,75.49647431280226,71441.51917692902,38.339644682688686,42897.47143819062,352.15160089440394,391368.7042027272
94,802440.3121448071,889245.088501662,678174.5539254933,243.94924646889953,86662204.36733806,753.624819500691,778861.6386160902,111.19942631237122,102730.44128807128,33.34777709856262,35311.17351076863,339.58684415576687,376682.8544141096
95,840600.759538678,1152067.102421362,317300.4550294704,298.4364616285997,77757369.4604726,803.5142683366394,829717.3633278345,66.48195301167387,62539.851241287586,35.37109579667284,28094.84414940549,383.91846274641557,408606.4111986922
96,674115.0741628932,1342295.2607935925,850320.3348832328,220.3574599790535,87901745.57226591,822.8859335091413,831685.0011190255,56.794517909300204,53058.95743471389,38.5735736937849,35382.4066811911,342.5239978460858,406517.29972231743
97,736663.4196775686,1055706.7558636575,826560.9924092325,230.35060052447972,89450497.8553003,769.8995078941294,798075.8096402178,87.8836991650519,81834.67763739635,36.36458710670297,38121.703445099774,337.89018855693587,387132.761288723
98,560153.4474155144,1286520.2499651157,481345.80044250685,288.9600826347573,67915598.20210718,915.6081361357773,866100.042063738,38.76036241194229,35717.089433649984,36.0106394625584,20642.057818259775,362.9465041040541,428110.8764694699
99,683646.6720906897,1160498.6476580668,536101.9822449285,272.4537291118109,76966393.92180857,839.3724062605662,839162.4057016436,57.81955539175733,53878.84483086097,36.81357218338571,27738.19906220555,356.61165921542505,412562.516488482
100,549101.5422297987,1296438.4165919046,548789.3719671865,285.4406194963203,69890800.01438819,918.3203558981147,865280.4079186838,39.107954832437784,35958.500436294235,36.14400025538146,21131.82325617042,357.95225736289404,427292.0756662842
101,602310.700610967,1029882.9159380457,314521.42904232716,257.81288533203497,62136968.47321546,840.4583800798857,842162.4845954364,57.62211000479521,53813.345357605154,35.77281475642247,25091.390166975165,373.20996482638657,415226.2385304227
102,540129.2537096532,819247.5256313964,410658.44396995683,247.70440700296325,61184870.680795535,835.4124574939817,826330.3378014878,74.64794423585809,68947.53338838002,34.395337752166746,24711.121711774736,356.1372942350049,405245.72504752385
103,897996.9062806938,810876.3808727638,386950.6082416382,203.7523007092972,78006508.96911718,672.3471140653462,753093.1535483302,114.8285593441211,109101.20734767176,37.66167551716188,53085.34947530271,351.0805770228697,361654.6739333706
104,823136.1676896892,1136957.0700481618,817716.9453137052,280.11447984017394,96178612.160917,780.1632977622879,800481.1543298846,90.56222703711049,83917.98537790675,35.229814741269614,33850.32331736463,342.13547428066414,389143.92285748204
105,851779.3692433496,1156123.8125801864,887103.6918078931,207.0926001172118,97600487.08427987,728.1131429425881,776983.7746078619,96.70156714318767,90687.3880130558,37.25881202289311,48896.035826326624,331.1705424332115,373572.1917645049
106,665965.1311141932,1299318.4378583047,473929.7477757575,291.79695812123384,74429318.1558286,867.8890695953012,852167.5184717929,47.60421669067737,44253.86770853148,36.8513339909448,25176.743471602935,361.2999386830226,420140.5549668266
107,693437.4794224191,965856.8180355127,691360.8180650915,205.71293246625686,80427971.06229992,768.020382641634,798057.2241080151,87.99794079872726,82014.5123428982,36.3451907355982,37979.62472446579,339.2686002723012,387310.21086339315
108,594723.7454432227,1212327.0419042301,865502.9220983551,206.30217903747115,82807107.38748063,837.9443566484389,834707.8770182458,55.81194095971545,51908.93358529847,38.18376995090529,33674.265737633454,340.4913070968718,408041.93329552904
109,856691.6721188356,1120535.4339423147,876028.4592649289,271.54781222899,99842026.487827,767.7914107966685,794933.7968111142,92.48333059747482,85858.4302037735,35.699042150454936,37060.82484526021,338.5731663557378,385474.57848394534
110,699594.1320358344,1238203.869952576,627475.1985168927,248.77650602259746,81174547.19182123,823.1026969102414,833951.6133495773,58.96242951988649,55116.64949221318,37.63768859931305,31340.00864993107,352.0665457425962,409126.7396890247
111,538230.122461141,979912.7494816312,786450.093952938,291.4805617362832,77713553.21403916,896.886035654937,847652.8767063972,55.42490614383857,50776.59732585399,35.27850099447163,22741.358676092575,346.1645971872935,416185.3191557074
112,513046.43989859044,930213.8460997037,301609.87109983386,201.8886886768085,54419941.16179266,840.513001015876,844025.9327008446,53.620195676641416,50091.91005807996,36.81731709867882,27018.360746236398,366.3473155989519,415864.7770441944
113,754991.3557274132,1423370.8486724542,802265.8267749797,289.6254341980759,93363727.34678051,844.7147988879466,840101.1628108515,54.634883971571604,50850.08454479852,37.56652814414946,29797.352025700777,348.60524862099135,412276.9542571315
114,720354.0586665627,1355054.9233322078,464280.3106875452,267.03656858964047,76859652.12627797,839.5266332592774,843652.8505958093,52.30094041520782,48898.74185211251,37.402662367808844,28521.94905202794,360.8987190494963,415284.7518164698
115,730258.775676906,970342.0856075371,733425.5850468418,266.1508067494404,86215356.20214123,784.5780403812394,795051.5528484314,99.5541593009773,91899.90611746212,33.637351172440404,30980.80599824776,342.0522413318421,386207.8074721922
116,543698.1990165518,1332688.5695162406,502364.61643157306,280.8272099369198,67660902.07384315,922.1369712587133,867177.4830824614,38.10112715684952,35024.62421614768,35.927938235343774,20307.92725673823,361.25502185788537,428581.5208677148
117,841611.6501701279,1290510.3749804099,374488.1149017879,294.21443502363195,80749276.93092681,813.3716288073068,833176.0738288396,62.475615654403256,58587.65898293793,36.363126406026055,28736.96034302734,370.8617720338733,409982.23251910415
118,874025.9974015112,827756.7283024526,312125.1018819882,276.1275403787233,76675385.00591615,755.7988869848094,785406.7362031695,108.76054717607745,100882.60443096879,32.28007468384087,31197.676783811752,361.5060670418928,382086.4135189848
119,862543.5479378499,939325.7608764754,749044.8898415847,204.30647782219435,91251138.2472742,706.2581295437457,765914.0049634627,105.87340504980129,99612.91919602673,36.554488264972626,50428.22341933483,335.13679997377494,367906.7978286169
120,847498.2618937648,1026910.7439163527,489907.3283209951,286.19974183319823,84164116.02353473,776.0725448856352,801429.9189778711,91.60295490712203,85099.4435219874,34.62028104445481,31885.079028658372,352.33527595050776,390671.03156807914
121,561999.228489401,991826.99257556,626079.496527043,246.33688190831276,71833548.78568904,851.3621325932389,836991.8438143989,61.24122833879898,56727.43262910815,36.233898305732055,26857.381032429657,348.7320859540009,410685.38944034895
122,587554.343827516,1013354.7055056924,467797.78727920394,259.20649050163735,67499693.41723467,850.1008326653871,842498.8687860563,55.8689758609157,51982.496624892054,36.641999948695336,26503.186028794727,356.6036155413095,414461.02331045456
123,677958.2604811657,1245491.987867468,385347.8594257246,256.89092515080466,70396515.88448682,834.8142081779166,842804.302938282,54.0711653652303,50601.270538954384,36.9185764234091,27662.65999196749,367.66686866273267,415235.6185062331
124,848274.5856574624,1077160.498901923,304445.2462954361,213.2859553528849,74451439.31383502,749.0929955616274,806753.1794485799,75.49647431280226,71700.64007396459,37.44632157543862,40312.20568758877,366.64106660897204,393925.4343645789
125,826274.7080566784,1384782.7192584332,351479.58054343803,263.130181188093,78362083.38808444,813.4270194155245,837559.0554856923,56.02289828556944,52650.48519735695,37.31727184365542,30537.794529995303,371.66061056981056,412265.2525966558
126,636406.154599132,1272743.2316496493,512046.9768859204,278.537236404565,73724428.12758255,874.9680227060832,853216.1593004647,46.65051878665228,43258.9019304215,36.951594587650966,25155.85438330904,356.9893758690176,420444.03528422944
127,538802.0177173273,1435638.3853237429,329184.8176996522,200.91461405901518,58450272.44591243,916.0059912196556,884206.1029750304,10.12155543124704,9441.550457593778,39.85385274081505,29859.14594696975,372.7330039750641,437807.9850100997
128,747249.0169028018,841450.4733123002,761890.1007513407,212.42770234122426,85353903.68070191,745.6388813126904,774805.4314748953,110.9464588085365,102539.59506950915,34.109686663172035,39210.442977362225,333.61697547718234,373463.62401841726
129,706593.5313134438,1150473.6150437945,633740.0657792531,218.9158654970622,80416930.25985053,790.9759369947614,820114.7284649268,66.96234909581722,62839.43776141145,38.09411225020852,36538.2652826375,347.5627073268343,400649.3490795062
