sample,solar_capex,wind_capex,battery_capex,diesel_opex,total_cost,solar_mw,solar_mwh,wind_mw,wind_mwh,diesel_mw,diesel_mwh,battery_mw,battery_discharge_mwh
14,815907.7251604799,860367.6591292754,857716.3678260023,269.6734057474549,50697276.435361825,148.32626452167034,76183.12473631032,352.5268140451318,756953.3116718122,89.84854262990832,44380.332150047834,29.497755501539775,12105.392022050912
15,743273.8988580337,1427005.289237456,532101.4354162237,295.02064975341233,60634499.18290804,276.7854683214362,200875.9064459174,233.86501775086208,645032.3566323493,67.89401275126552,36571.9901889459,120.11455460528421,58049.442790364934
16,832441.153085607,1330819.5482741771,704593.0502437989,268.89613758019584,60941669.16302828,191.82504871427778,122859.39231542195,283.5357271254911,706774.1441792462,83.9655226259949,49211.776440439484,53.0338704825233,24402.943818829994
17,845172.911337645,1174363.5828740918,521771.39164833986,277.63687175091263,56971575.457304105,204.9986052131115,127469.36224914051,288.45482573946947,711833.8317460939,77.60697240772244,40097.46463003469,76.92932482082539,29543.45136109251
18,703346.6092492056,1028751.8775951653,483773.06753604114,293.9720414911696,52065024.64569108,231.49340233201286,137472.19699614967,285.2967840093844,708343.6310430162,73.82813352429312,34087.463055471744,90.28508552034154,34196.02370576038
19,689954.0140294367,1377737.8281285316,892819.3897381098,284.9258094037383,61696749.654792845,202.69426073601682,123743.11147991891,283.20759889597554,705616.8748231949,85.8284181418512,49325.02245310905,44.92858365926605,22919.10257325582
20,829093.9406570022,804012.9829017621,492498.1588801998,270.46296604385196,47937169.66358309,161.6323600984415,85124.45325291241,346.0956883764936,754210.5724335795,84.33034776402987,38730.80199167169,50.328556861916084,17187.708491732294
21,504554.83140010084,921437.8007562935,860386.6105477016,271.2114721241452,48418870.22020276,199.0294258546582,100121.03595047144,322.8767698328725,736986.5534203417,87.71846309655741,40888.313505483806,35.68661569622492,16540.45583855639
22,630178.7773439583,919023.2114362573,636849.2289873075,261.98327457981475,48690680.70404016,191.49690378733493,102038.65498873635,321.72884821554044,737330.1221657998,84.4387940566283,38969.52315515623,48.98264672827487,19709.82695280603
23,791756.0687055332,1339520.4353558645,660453.0729538859,255.24494503417992,59583837.53070293,200.60365979295622,134566.85521331948,271.78384155479733,694793.1518807553,82.2114656390446,49920.02738695485,59.90994070257623,28426.904795184775
24,898991.5104030564,1193756.6655203388,593988.1540323,244.63889964790224,57108926.693639904,157.3606868729912,103804.24826765426,298.4720717356866,721210.71069011,85.58128170203418,53316.18202689607,48.554485797749415,19643.557303151363
25,812577.5788831753,1371902.8756361362,616116.0240757752,270.16312884417704,60870083.99593943,217.32063874974952,149421.69711232203,263.8116925125409,686150.2474886385,76.35556566004031,44538.84806739103,82.38496171484927,36116.74340090727
26,515853.11937996873,1022431.0785738295,431015.6342666899,232.78457444597842,45741100.2595393,299.56520246326875,211295.73603563572,229.695543081016,638031.696155326,65.6182599939344,33639.26529706344,124.83493179089169,62552.17006506554
27,787621.2223608819,1397934.8056910755,720348.3115028833,277.4221370577328,62156183.416230164,206.34542455303594,135739.40686052328,271.81258290135753,694742.6144967701,82.17830491226937,48828.98894703385,59.58876707911529,28713.629723657083
28,663570.6850294683,856677.1611179797,832456.2451466562,256.2360466963087,48218831.92578736,167.1410936852497,86398.01884455796,337.0097737405478,747067.9015384973,89.6509912927925,44181.160390842226,29.695306838655597,13311.615352242374
29,822173.1383908583,1138645.204518647,463023.80074278254,293.6671016033689,55963811.906139344,227.3205984456574,146037.12121328383,274.3567387696764,697971.9940677965,73.38141084469967,36262.78422878342,99.11761232798918,37608.01442105874
30,726378.7533551627,1042959.8184549182,443222.04280518816,295.77377867396206,52353487.65307149,239.22206156885738,148959.13777442987,274.37535467340876,697641.8643017425,72.04282311804853,33810.839194968765,101.89359661168572,38903.37277544738
31,833779.0344779335,1305785.9396943168,541902.5303316752,263.71790693742315,58978790.004897304,215.88276974360895,146952.16896171792,266.2336468019892,688969.1236403352,76.50763830146813,44106.58034872649,81.74980196268407,35349.2044767165
32,711246.9750465787,1106234.1598939674,566884.6059061824,239.95062287844985,52463101.03334032,201.25757258005004,128163.61576234322,283.8812881120751,707451.6846736625,79.62798756451456,43673.77878575222,69.32016271718562,28510.626626028625
33,557363.4906135981,1039959.8796763041,740961.5476356489,296.60459125778857,52251315.402028814,221.8726733613009,115892.11850527067,308.3889946685049,726780.149865774,82.05241889443462,36113.235431880326,56.73639691669666,23849.32595426602
34,885244.3581369775,1374827.5853237289,540626.4938259404,250.90488590043242,60428900.13529469,206.9093166945124,148434.0273011476,260.48266658193484,682429.8843302807,77.9298267148548,49110.95050629095,77.03168240263209,34858.514643004135
35,777703.5893756932,1343156.3748124614,389881.52465725085,235.27629553480213,55675730.20045413,271.4986895118176,212903.76399711857,225.97441568156995,633210.1413589112,66.28368090165802,37052.54912380551,140.63695584593194,64401.2027328464
36,828575.7880017452,1236471.6803968032,450615.6772593838,207.80059302017173,54113316.74189663,198.3340094718526,144885.68879167724,260.8046021324826,682971.1452751213,79.15159705203538,51927.56716838622,72.7986357797438,33095.53039133792
37,818347.6175760998,1206894.2173788578,371453.579514629,255.52331171155595,54627531.97218052,243.75193143639973,181926.40684734596,245.2921796290976,662967.9663076608,68.88231577495831,36976.52417657789,133.60457049286626,52408.99425801475
38,866023.9998491175,1437039.7500518803,365217.62855109427,281.805672319545,60117549.75769464,284.569895248971,231758.39025315375,217.14887635058665,618831.143899467,62.23452472575662,33667.30788848612,170.07704709670867,74494.2773384628
39,751407.5329271833,866193.653037236,577363.9883596951,252.18710730314586,48281922.907935925,166.69679589837017,89838.57286506183,334.85714836521726,746829.609151726,86.04124549631307,41360.18146177368,43.91884098133042,16840.924490287092
40,734725.7264219082,1131576.4935505763,428776.3397377491,211.11616501636752,50785318.73529392,214.12671002356169,150860.17211327364,261.3463962056786,683404.5800288911,76.55935737355013,45897.173740229424,83.41713461711049,36590.05340781514
41,794080.6747639391,870042.1788562903,827813.9365295256,296.12055353911086,51743765.60107309,155.24184082819374,76973.97438999724,356.0680297536571,758387.1905340052,89.59058331864851,42165.77251268373,29.75571481279958,12199.519333441007
42,596583.079146876,1129122.6398060424,394688.8897241294,230.2972483312512,48560767.373515956,293.46401357338306,222550.46714960266,221.91436901693658,625581.5888682096,65.1531679252284,35394.14008150396,135.33614445181206,67731.11874906826
43,797805.9956269377,1001693.6980202302,472076.85265526595,295.5144658635089,52900066.414757825,205.8187016740543,116684.96181014732,307.7418941320815,728088.9099917623,76.82816574894439,34400.88503870475,80.3483436323183,27452.411764672717
44,788956.6391542092,1182849.7225323694,618783.1289643749,267.3656043183255,56697102.09440409,193.62523185811585,117513.59699392418,296.1159762685822,718333.4526715362,81.72887875626958,43034.67064990295,60.93166908065825,24739.945466837948
45,555543.8713250038,1178806.8009507176,502575.2836866508,283.33919616273784,51822057.46890614,320.1829797493519,220759.27360907447,225.74010659416692,631384.0475374646,63.44261331918997,31284.670890456004,130.21818992841776,66822.10165937716
46,661642.3667122525,1079162.363649249,582943.7397599326,228.64725981665893,50820830.42191362,204.4878937978501,129672.47026681193,281.06049893225554,704394.0286203574,81.11404238506195,45159.68337155337,63.36929220895792,27928.426532291895
47,886508.7314495511,1320614.4130710615,436562.73478835355,245.730892386128,58210764.27649163,213.37633882684744,156364.3811470578,258.5650973531355,680659.9661263763,74.4321534207179,43578.90082954645,103.03134695726956,40675.11293683284
48,759842.3606223798,808254.6288014617,405046.61154634925,242.49697552010196,45585703.16948486,178.24710327445672,98935.23373365068,327.70294472198026,742854.9760389532,80.83601878827622,36776.80397418239,67.29765280618848,21826.892357700337
49,831137.9086377316,1380505.7859953453,479588.0653010801,233.67878387472012,58326309.03618254,225.08002971714242,166940.05834179057,247.99174122592476,666175.6947141124,75.25301568043207,47632.20718421499,88.72266783522991,42014.62784725851
50,649284.8790171017,1376322.1817010301,623033.5141408347,253.73725289776394,57518122.685675666,266.9592706760756,190237.01012714568,238.18848013975756,651494.9841859115,70.55179172815082,40105.257051367145,103.20393315885553,52097.55338250403
51,696222.3962238423,1260387.9296265289,631484.9520471401,227.99987295047583,55131903.24791418,207.3058681995793,142340.2309733753,263.8116925125409,685813.947481805,81.98243258393919,51352.22197647801,60.7477306136172,30522.240902285885
52,704589.5160110698,961861.6661704574,641836.0686544286,236.71067772796331,49575168.9023075,171.73432030942624,98015.99305286614,316.81934673027274,734352.9169623887,86.98444645402586,45720.41562210185,40.897007023386834,17405.21524221159
53,746230.8119170221,863972.1688515905,727059.0066611385,277.90028012061384,49919126.74194416,163.44031119683828,85123.640439069,342.03236334177984,750849.5152557776,87.77104525773633,41840.84144345395,37.017796658054095,14856.661699666154
54,677061.4363126678,1012827.809879531,696365.6385750761,271.7352807043951,52153651.39490626,188.29792534319796,102827.2648331215,317.02743112769554,733930.9683864007,85.53557388197903,41514.0174710295,45.23297598881385,19098.44458076063
55,725640.9150803752,823978.4276011654,592472.8878178031,274.14012700120804,47920873.581007466,171.87821316169936,89410.82567961665,340.68993799404774,750368.2465015841,84.81827117685063,38317.32615008756,47.939267548446225,17470.682998860386
56,554069.9563632095,1312811.6082175022,689270.1939998164,204.41079064797998,53036563.839350484,229.12593426050918,163708.68423211432,245.60679266839625,662088.2177778148,81.5682752752412,54339.062306919695,61.822269208765405,36349.74250622851
57,615417.0471979103,1396684.418107443,581215.8861516423,261.69188315430915,56982028.97469503,293.312773713406,211072.1510676145,227.41865753104517,634393.4095870624,67.22666227307892,37346.53250244969,115.11555320086137,61121.088950851015
58,776495.9277259384,1044192.0579448532,628416.4529326564,269.96282376622435,53713597.41953033,178.93017712767937,102337.22072817272,315.40647182897123,733535.0855027712,84.31766135298064,42497.749424701615,50.80618849518752,20003.767462781823
59,608478.2801307869,858051.5397494133,596341.3096355884,274.0160420779382,47211841.98887589,197.39290024186596,104756.61492326687,320.93049152929996,736866.5349130945,82.66706992343312,36893.98220213994,55.51206524665139,21365.166801525043
60,719051.7150770333,829592.7555542793,753662.2603591973,249.9579551712674,47661745.75790547,156.75955423008577,81604.54548567603,343.17512113057467,751236.9034030065,89.79499618875839,44743.22670944069,29.589088903428888,12733.967443153233
61,797343.2189248195,807764.9845269563,809558.7510535538,290.02109952505856,49876716.81541163,150.79098489154137,73498.76938195003,363.81923505914546,762519.1664854294,89.55550622800767,41460.508069070886,29.79079190344042,11750.643600488955
62,502660.1420408444,1368324.9365094763,810450.4242677795,251.58900362226117,56389153.71642891,258.3274750477444,171290.9428339578,247.47223004043852,664203.1585832972,77.9815538649484,45168.89688381442,74.14601657082363,41228.18528324489
63,733135.2091947661,1053146.5878519116,333859.317640667,214.76280330468927,48388092.42985508,223.16451368078327,165534.94671614503,254.79037529652481,676180.7647615231,71.34177764580514,39455.47827152593,124.4431683253292,45932.21381588613
64,660069.4598961336,837037.6895806639,658478.1037027712,298.7339517183477,48689117.4308327,187.77681188760673,93432.96463513712,338.74854971921764,748268.8557061646,84.93630373388999,36423.48668900748,46.34736331650685,17738.273776977374
65,577007.519775875,891390.7628644884,586037.0696295211,281.9154258760807,47698259.71945744,221.60182167957123,117731.56513708245,309.3275786517289,728126.7590617118,78.56595213149764,33212.27147322669,70.40990334249234,26488.25325538585
66,837805.2562509574,1275557.5811541826,433217.35147486423,232.828643099067,56034852.90487394,218.5820361279164,158694.4742827246,256.6512063403226,677931.4225143094,74.61240020613269,43989.387274479275,97.8310361851486,40786.522799404804
67,735303.1035662855,1142673.6645518076,424283.85015438363,209.01769196377887,50860531.50637734,211.41364474482438,150299.76775209786,260.36426184254105,682211.1817132172,77.2234616233245,47571.338425408234,79.82134893059931,35852.89148491261
68,573707.789890179,1218474.388604826,653781.1094206104,268.4023659651525,54271627.95878829,261.4212926287238,170028.7360881926,253.95632097813083,673147.1684773731,72.94403952754494,37813.48951086868,92.76908216671136,44249.43848598264
69,645722.5215197594,942556.168644493,724679.0747936787,265.4733072037142,50001439.852041624,183.51734540060818,96313.64954876468,326.6524986312714,740395.2144696095,87.0888867852286,41318.69113531822,38.99661480293661,16833.44230367899
70,724452.713417172,833624.4581575865,352831.4489680111,267.7494054486932,46051728.646273084,200.64891560333726,115810.72270381467,310.17734269953195,730637.8461596132,75.6163413220514,32858.880518142076,93.94232546013258,28680.668361723285
71,521288.5222932099,946456.5210527732,410499.4185405004,291.10591930195756,46053238.38854,321.9958335872231,198419.20765425038,243.3525427647597,658418.2777287308,62.27760718510584,25769.755706207387,136.07191016502347,59224.89416814338
72,696944.3271376722,1021077.1473191438,805560.3796877154,236.54393575302987,51429677.7168862,169.86154577089115,95202.5419163508,316.37974285172265,733236.9051617519,89.99105874535121,49310.32731652285,29.355239386096883,14262.189636417781
73,596071.9651801533,880558.202226718,398801.7420668304,221.37300951776,43924628.026420206,234.44657175966188,148528.3088528974,271.78384155479733,694734.5907023493,73.70941137930653,36995.897856276424,91.280974765247,37486.736023598125
74,597790.712425661,1430338.306819807,418568.74193062045,299.0558231699689,55313624.31308088,400.48836493359283,337699.37156683905,174.04909145731764,524282.6138075576,52.37270776921857,27511.253244387248,192.1443949518311,122964.51232670539
75,731252.0758845935,1351982.0140367402,345221.261066476,216.9992431855703,53406598.96599783,299.49073092859004,261524.04183850353,200.4118490596811,586384.8984123669,61.678844688278886,37629.21610863313,167.34540834725584,86354.6483369562
76,786127.0523169581,1432256.6395789345,321351.5219606816,214.16122782869712,55133186.35577245,298.06117321238884,266679.57138169295,197.762979276741,581052.73574926,61.10062449404477,38096.75116841713,174.58319716677516,89047.35603674618
77,891394.1580476387,1226528.8159356108,486484.77765337226,229.8373029887889,56213001.283004224,186.347806000703,129808.37903203939,274.37535467340876,698369.2134367647,80.93014193705218,51064.75839067233,65.91139165933959,28078.08973413919
78,739898.5289919134,1101840.6567953518,431693.8966333207,292.93528693021784,53478064.39671577,244.53245017107014,159516.27381475986,264.3127093344133,686721.7950036102,71.13855008307797,34607.197777249916,108.25827024855619,42915.33539434012
79,685384.418840526,887248.0768962353,848239.6528461352,283.0079619240356,50427753.53826445,170.61690522101205,85310.94460682245,342.31138898989946,750021.821950035,89.43150599454523,42303.16782015232,29.970468012367505,13208.43972977043
80,860120.1190412149,1058204.083971306,788729.0957593933,292.80949639292515,56781708.21357033,162.79060658902483,87511.87164745003,333.9259928450485,745767.6596368875,88.59076936073639,44505.77562779815,34.34565945035784,14591.093195933978
81,581432.7165552409,967147.8160913081,760765.5274363717,249.40915071597328,49185048.84298606,189.43757040275358,101062.03377105054,317.02743112769554,733328.0976259287,87.8805083427997,43635.07764799446,36.00776041339007,16811.725758871085
82,853315.8584185865,952617.0591733392,812973.6775764301,208.5007385514985,50062543.46216804,126.32831976669152,78508.02703659612,324.2903077214411,741182.4771055402,91.22436079432985,57839.31758238432,28.121937337118236,12226.217484934785
83,576036.7857686034,994870.2843482657,792502.2171728399,284.16690977092463,51332167.03501338,200.71219612815906,103837.2566818169,318.7396913525563,734416.8910419702,86.12201899789106,39964.36791107587,41.87677108071861,18601.050860154504
84,702027.3722167191,988699.8070493281,639836.3748965717,266.3123568727811,51419887.629370734,186.19877374325307,104484.54779038814,315.41033040005135,733316.764765889,83.61989920795854,40655.03535907539,52.973296583633186,20802.524020583634
85,605118.8696852875,1128774.317025019,729945.8747371426,231.82403018114405,52025956.17688417,200.75690310602732,122879.0708415001,283.8812881120751,706319.6222001703,85.88864109023037,49464.33200677356,44.80651892883775,22715.612355096924
86,620470.449341851,1066834.9924521903,533176.2325020942,294.85059952211543,51945950.47966096,249.7095502034736,152728.64923929976,271.7567869928386,694344.9511520255,71.60016228688538,33425.59718414259,98.58374466946131,39711.97856677884
87,858020.8324975499,1084869.9495160508,367383.4246030781,262.86654498013814,53177522.59600048,200.8365264833583,138580.70220068234,278.0318454542599,703648.1690013612,73.58566981878651,37989.27822367809,116.75964574546595,37110.481590923235
88,501367.72168485954,998758.8965358563,507627.41454737843,205.44016520116395,45039399.87744708,259.9121357384655,176433.0148129433,248.82609205580965,666762.622366408,71.21996205038967,38129.517595944446,100.48893449820928,47357.37726262219
89,866571.814949155,963476.8493074845,701960.7238031949,276.7089872803169,53539986.41087793,156.89686801223243,84178.56538557321,339.4323724299656,749555.4264387599,88.24223728210112,44037.69899409053,35.84528498018448,14465.05704644743
90,835554.9286079949,875200.1495372569,885187.1832322065,225.47897571127055,49224767.464065924,128.24566429587736,73128.94344612313,342.38058258146145,752582.3360146394,90.59957811538118,51773.409037254256,28.74672001606692,11808.445824218707
91,601145.4350244227,1191259.6782384638,415505.8259200101,278.17260209692427,51486512.94416675,329.54084998572154,249362.15883148968,210.97010646612102,605544.671549161,60.036910637565434,30023.18739039069,157.70745127136414,80725.46806939562
92,654565.5413206513,1124417.5557112582,347373.5061777366,245.43704765834423,49396275.210038885,280.68635548304854,213885.29906725534,227.9659051104643,636437.1738054741,64.30686830056413,33014.882808586204,151.61019765456444,65983.13436706245
93,832900.6139520975,1121694.5516307794,441630.12756740185,203.2226145754319,51696981.58737317,178.79257563850868,126758.97205460776,274.37535467340865,698560.5352433573,82.13290772116399,53774.20796674541,62.08882061600181,26702.257690280596
94,802440.3121448071,889245.088501662,678174.5539254933,243.94924646889953,49477035.64765753,148.00640984525796,81323.98174717685,338.74854971921764,749251.3212527758,89.39033184540028,47067.76619727025,32.10802370182266,13274.48255276824
95,840600.759538678,1152067.102421362,317300.4550294704,298.4364616285997,54626760.41813643,254.02249205611352,185937.47337644504,246.09323646075603,664408.5833190744,65.45410433201727,31904.65074908246,157.45302446247305,55924.672483634895
96,674115.0741628932,1342295.2607935925,850320.3348832328,220.3574599790535,57076810.25543309,187.5524637545504,123406.99615376198,272.47854470792555,694649.5590363366,89.4434871046079,60271.04518499035,32.65256305544324,19610.783968399803
97,736663.4196775686,1055706.7558636575,826560.9924092325,230.35060052447972,52415667.52774926,161.26309822630665,94758.61806811721,311.8411608768605,730345.8797101016,90.31451042044667,52629.4293141915,29.031787711001446,14115.500505656544
98,560153.4474155144,1286520.2499651157,481345.80044250685,288.9600826347573,53361919.83500391,366.8920129423512,285112.69480721204,194.65532271477525,572286.0352379734,56.95741557342485,29250.61101844466,163.9351582587352,96640.22982899856
99,683646.6720906897,1160498.6476580668,536101.9822449285,272.4537291118109,54058275.53609285,244.76410063346307,159122.07438467676,262.768301899037,684489.6766820179,72.4939606339197,37059.670545778165,95.86555697168028,41306.15490931176
100,549101.5422297987,1296438.4165919046,548789.3719671865,285.4406194963203,54272817.2647141,341.0780205826211,240048.47267977038,215.5145569646541,613424.0603134513,61.404005905045935,30835.223504747217,135.93551015543846,74965.56243916032
101,602310.700610967,1029882.9159380457,314521.42904232716,257.81288533203497,46586820.08576287,306.10002040143024,229728.4897004451,221.60989107394897,625374.306610781,60.70935741571113,29041.67301745913,167.033978175662,73454.10941066308
102,540129.2537096532,819247.5256313964,410658.44396995683,247.70440700296325,42786378.587788366,246.71036124282094,142537.270066555,283.8812881120751,706644.5972184716,71.61333131577565,30984.97343182932,98.37464988606833,36635.54713193499
103,897996.9062806938,810876.3808727638,386950.6082416382,203.7523007092972,45326780.361804985,118.32088828430746,72295.60143392751,343.17512113057467,755956.3104181045,88.5063061493823,49701.294649665986,51.20490770011948,16145.240678807113
104,823136.1676896892,1136957.0700481618,817716.9453137052,280.11447984017394,57712026.92254299,170.01773586090945,94688.51660090202,319.9862389920972,736112.7648779626,88.89548157958924,47055.489507659266,33.40203168797405,15252.593987066837
105,851779.3692433496,1156123.8125801864,887103.6918078931,207.0926001172118,54675160.33643632,141.32733541746126,94086.13486309408,298.90591001962537,721131.5514405468,91.20713162475776,62500.44312974495,28.139166506690334,13969.270892634622
106,665965.1311141932,1299318.4378583047,473929.7477757575,291.79695812123384,56014025.096742816,300.61080189336496,214204.84343081317,228.4725715397321,636157.0196960524,64.87877216040523,32794.514204772015,131.1466455061543,64307.924514913975
107,693437.4794224191,965856.8180355127,691360.8180650915,205.71293246625686,48188313.87559987,157.99340088886206,94415.72805821229,310.4096002577057,729439.5043191777,90.43160748110915,53870.7742250297,28.91469065033893,14042.185200872009
108,594723.7454432227,1212327.0419042301,865502.9220983551,206.30217903747115,52702884.20199698,183.87884738203627,117518.30397444355,278.7931577283463,701029.1636129238,90.23265112980015,59562.38788064439,29.517068350735315,17595.247777249115
109,856691.6721188356,1120535.4339423147,876028.4592649289,271.54781222899,57507126.17929747,158.6851992740079,89567.1779172163,322.8580707184283,738310.737271207,90.16332382486354,49790.317024209944,29.182974306584555,13507.401746694293
110,699594.1320358344,1238203.869952576,627475.1985168927,248.77650602259746,55742453.938675806,216.86073605281743,143924.60338695263,267.91565323073957,690559.1929068009,78.82980525550882,45297.75241910695,72.19645072225856,33069.126274438284
111,538230.122461141,979912.7494816312,786450.093952938,291.4805617362832,50697227.22070205,212.37523722116745,108984.79016875123,314.53999440895774,731237.4474794529,84.72447749979126,38204.97479761565,46.69111588460643,20532.834161574938
112,513046.43989859044,930213.8460997037,301609.87109983386,201.8886886768085,41177273.448964015,313.6786126868934,245866.9759395296,212.13505286899033,608389.335042164,60.20047927675683,30601.570288546445,167.9446810605766,80057.74302351577
113,754991.3557274132,1423370.8486724542,802265.8267749797,289.6254341980759,63284217.887620226,210.37780864627,132680.27504528855,276.0704941784069,698843.6829275915,83.12883479092321,47620.49592481134,55.297353167090876,27171.915293001988
114,720354.0586665627,1355054.9233322078,464280.3106875452,267.03656858964047,57037197.9230041,275.12616673595073,201868.30357484985,233.36923852173612,644360.3164547596,67.62200477174157,36332.91118722226,123.99043902172232,58801.78483683945
115,730258.775676906,970342.0856075371,733425.5850468418,266.1508067494404,51786636.26959519,169.95963509907781,90397.32670115342,331.1924034229674,743690.1007141359,88.43422652541383,43743.023060245745,34.55298720000141,15008.960539196974
116,543698.1990165518,1332688.5695162406,502364.61643157306,280.8272099369198,53715248.936093554,365.99677036992324,282028.28745545784,195.631103479485,574284.3263232135,57.62656930341311,30126.32714018364,157.69940943315504,94692.67977095261
117,841611.6501701279,1290510.3749804099,374488.1149017879,294.21443502363195,57862676.904684484,272.5131045777352,211136.5963959877,229.2191163225031,639039.0875585782,64.0805329013538,33115.26842877968,159.63151288246854,65553.60640380144
118,874025.9974015112,827756.7283024526,312125.1018819882,276.1275403787233,47662700.08936297,167.84504597191435,101912.89785505063,324.68836757340983,744024.6286250127,75.55016060469818,33278.8172437817,117.71598907246131,27837.35701714264
119,862543.5479378499,939325.7608764754,749044.8898415847,204.30647782219435,49391597.680689484,123.04003477367858,76547.07004239038,326.37818590093156,742820.674223048,91.3451240419544,58143.46844823387,28.001174089493688,12053.964846055898
120,847498.2618937648,1026910.7439163527,489907.3283209951,286.19974183319823,53955489.34131398,190.40623928213066,109298.32901275216,312.0729051269584,731418.1278533544,79.82507347064544,38086.27373279855,67.72047075244438,24008.78424526345
121,561999.228489401,991826.99257556,626079.496527043,246.33688190831276,48606281.32982959,214.14127345240982,123488.60787767947,293.79847024461145,715485.2059881932,81.37442863686593,40066.719388860285,60.85041603102715,26209.983187668542
122,587554.343827516,1013354.7055056924,467797.78727920394,259.20649050163735,48379707.72444123,259.0047812681267,167036.18695744575,258.34751588495874,678941.2826547504,70.77356986779635,35051.88931641063,101.89751751039239,44619.369553525874
123,677958.2604811657,1245491.987867468,385347.8594257246,256.89092515080466,52836167.25679256,295.10256635403067,229192.70012254704,219.3371399322079,621578.7823723062,63.12284162870398,33223.29705999182,153.43849841877469,72068.51945280915
124,848274.5856574624,1077160.498901923,304445.2462954361,213.2859553528849,50043427.736245975,196.60742945233505,149966.47505101713,263.8116925125409,689018.6379256091,72.67244991943525,41732.333752831255,130.4759090653587,41732.18227422178
125,826274.7080566784,1384782.7192584332,351479.58054343803,263.130181188093,57617053.765344165,286.20897370408346,233404.33946218877,216.3403090404197,617347.4860523934,62.07499429873248,33580.548636764084,170.48079637327868,75193.43353837261
126,636406.154599132,1272743.2316496493,512046.9768859204,278.537236404565,55061550.74817297,294.77167224258733,209149.04770206125,230.56546207382974,639500.2148798362,66.09267967998697,34215.93514666954,123.88453201727157,61612.646650593764
127,538802.0177173273,1435638.3853237429,329184.8176996522,200.91461405901518,48761230.25806563,422.1157459597739,404686.14902126323,148.9337284857352,456092.762672563,50.07592773231022,32409.403440163085,208.05452725564928,157167.65648027248
128,747249.0169028018,841450.4733123002,761890.1007513407,212.42770234122426,46500485.958334394,142.3826606324906,80268.77033959655,334.8535981653238,747066.7835070358,90.3635592509695,50217.28895478885,28.982738880478593,12439.310017269847
129,706593.5313134438,1150473.6150437945,633740.0657792531,218.9158654970622,52697813.51989641,188.62409714033362,123698.54345900679,279.8399859519332,703088.485896291,84.90057045089321,52003.408004842095,49.84067294401288,23894.9929838716
